NCBItaxID	Taxonomy	Species	RefSeqCounts
ncbi_2070640		Pseudomonas sp. FW303-C2	1
ncbi_2070649		Pseudomonas sp. FW305-124	1
ncbi_2070680		Pseudomonas sp. FW305-127	1
ncbi_2070670		Pseudomonas sp. FW305-131	1
ncbi_2070677		Pseudomonas sp. FW305-42	1
ncbi_2070558		Pseudomonas sp. FW305-47B	1
ncbi_2070638		Pseudomonas sp. FW305-53	1
ncbi_2070641		Pseudomonas sp. FW305-62	1
ncbi_2070675		Pseudomonas sp. FW305-BF15	1
ncbi_2070652		Pseudomonas sp. FW306-02-F02-AA	1
ncbi_2070655		Pseudomonas sp. FW306-02-F04-BA	1
ncbi_2070659		Pseudomonas sp. FW306-02-H05-BA	1
ncbi_2070598		Pseudomonas sp. FW306-07-L	1
ncbi_2070609		Pseudomonas sp. FW306-1C-G01A	1
ncbi_2070665		Pseudomonas sp. FW306-2-11AD	1
ncbi_2070662		Pseudomonas sp. FW306-2-11BA	1
ncbi_2070592		Pseudomonas sp. FW306-2-1A-C05A	1
ncbi_2070637		Pseudomonas sp. FW306-2-2C-A10BC	1
ncbi_2070593		Pseudomonas sp. FW306-2-2C-B10A	1
ncbi_2070586		Pseudomonas sp. FW507-F1	1
ncbi_2070582		Pseudomonas sp. FW507-F4	1
ncbi_1144322		Pseudomonas sp. GM16	1
ncbi_1144326		Pseudomonas sp. GM24	1
ncbi_2070566		Pseudomonas sp. GP01-A13	1
ncbi_2070562		Pseudomonas sp. GP01-A15	1
ncbi_2070563		Pseudomonas sp. GP01-A5	1
ncbi_2070564		Pseudomonas sp. GP01-A9	1
ncbi_1661061		Pseudomonas sp. GTC 16481	1
ncbi_2135748		Pseudomonas sp. GV012	1
ncbi_2135749		Pseudomonas sp. GV021	1
ncbi_2135576		Pseudomonas sp. GV034	1
ncbi_2135750		Pseudomonas sp. GV041	1
ncbi_2135751		Pseudomonas sp. GV047	1
ncbi_2135752		Pseudomonas sp. GV054	1
ncbi_2135753		Pseudomonas sp. GV058	1
ncbi_2135577		Pseudomonas sp. GV062	1
ncbi_2135754		Pseudomonas sp. GV071	1
ncbi_2135755		Pseudomonas sp. GV077	1
ncbi_2135578		Pseudomonas sp. GV082	1
ncbi_2135756		Pseudomonas sp. GV085	1
ncbi_2135579		Pseudomonas sp. GV086	1
ncbi_2135757		Pseudomonas sp. GV087	1
ncbi_2135580		Pseudomonas sp. GV088	1
ncbi_2135581		Pseudomonas sp. GV101	1
ncbi_2135759		Pseudomonas sp. GV105	1
ncbi_2070588		Pseudomonas sp. GW101-1A09	1
ncbi_2070605		Pseudomonas sp. GW101-20A5	1
ncbi_2070585		Pseudomonas sp. GW123-5D08	1
ncbi_2070634		Pseudomonas sp. GW247-5R2A	1
ncbi_2070667		Pseudomonas sp. GW456-11-11-14-LB1	1
ncbi_2070613		Pseudomonas sp. GW456-11-11-14-LB2	1
ncbi_2070606		Pseudomonas sp. GW456-12-1-14-LB2	1
ncbi_2070583		Pseudomonas sp. GW456-12-1-14-LB3	1
ncbi_2075547		Pseudomonas sp. GW456-12-10-14-LB1	1
ncbi_2075546		Pseudomonas sp. GW456-12-10-14-LB3	1
ncbi_2070559		Pseudomonas sp. GW456-A1B	1
ncbi_2070579		Pseudomonas sp. GW456-A2	1
ncbi_2070591		Pseudomonas sp. GW456-E6	1
ncbi_2070633		Pseudomonas sp. GW456-L12	1
ncbi_2070632		Pseudomonas sp. GW456-L14	1
ncbi_2075554		Pseudomonas sp. GW456-R21	1
ncbi_2070603		Pseudomonas sp. GW460-11-11-14-LB11	1
ncbi_2070612		Pseudomonas sp. GW460-12-1-14-LB3	1
ncbi_2070581		Pseudomonas sp. GW460-4	1
ncbi_2070643		Pseudomonas sp. GW460-5	1
ncbi_2070599		Pseudomonas sp. GW460-7	1
ncbi_2070608		Pseudomonas sp. GW460-8	1
ncbi_2070596		Pseudomonas sp. GW460-C2	1
ncbi_2070611		Pseudomonas sp. GW460-E13	1
ncbi_2075556		Pseudomonas sp. GW531-R1	1
ncbi_2070577		Pseudomonas sp. GW704-F2	1
ncbi_2070574		Pseudomonas sp. GW704-F3	1
ncbi_1715060		Pseudomonas sp. HMSC057H01	1
ncbi_1715166		Pseudomonas sp. HMSC059F05	1
ncbi_1715015		Pseudomonas sp. HMSC060F12	1
ncbi_1715014		Pseudomonas sp. HMSC060G01	1
ncbi_1715062		Pseudomonas sp. HMSC061A10	1
ncbi_1739428		Pseudomonas sp. HMSC063H08	1
ncbi_1739516		Pseudomonas sp. HMSC065H01	1
ncbi_1739410		Pseudomonas sp. HMSC065H02	1
ncbi_1739294		Pseudomonas sp. HMSC066B11	1
ncbi_1739293		Pseudomonas sp. HMSC067D05	1
ncbi_1739343		Pseudomonas sp. HMSC067F09	1
ncbi_1739418		Pseudomonas sp. HMSC067G02	1
ncbi_1715090		Pseudomonas sp. HMSC071F02	1
ncbi_1739490		Pseudomonas sp. HMSC073F05	1
ncbi_1715195		Pseudomonas sp. HMSC076A11	1
ncbi_1739344		Pseudomonas sp. HMSC076A12	1
ncbi_1581109		Pseudomonas sp. HMSC16B01	1
ncbi_2056847		Pseudomonas sp. HMWF010	1
ncbi_2056848		Pseudomonas sp. HMWF011	1
ncbi_2056866		Pseudomonas sp. HMWF032	1
ncbi_2056867		Pseudomonas sp. HMWF034	1
ncbi_1904754		Pseudomonas sp. J237	1
ncbi_2518650		Pseudomonas sp. JMN1	1
ncbi_1259805		Pseudomonas sp. LAIL14HWK12:I1	1
ncbi_1265481		Pseudomonas sp. LAIL14HWK12:I11	1
ncbi_1265482		Pseudomonas sp. LAIL14HWK12:I2	1
ncbi_1265483		Pseudomonas sp. LAIL14HWK12:I3	1
ncbi_1259802		Pseudomonas sp. LAIL14HWK12:I4	1
ncbi_1265484		Pseudomonas sp. LAIL14HWK12:I5	1
ncbi_1259806		Pseudomonas sp. LAIL14HWK12:I6	1
ncbi_1265485		Pseudomonas sp. LAIL14HWK12:I8	1
ncbi_1259804		Pseudomonas sp. LAIL14HWK12:I9	1
ncbi_1265486		Pseudomonas sp. LAMO17WK12:I1	1
ncbi_1286371		Pseudomonas sp. LAMO17WK12:I10	1
ncbi_1286368		Pseudomonas sp. LAMO17WK12:I11	1
ncbi_1286369		Pseudomonas sp. LAMO17WK12:I12	1
ncbi_1259798		Pseudomonas sp. LAMO17WK12:I2	1
ncbi_1265487		Pseudomonas sp. LAMO17WK12:I3	1
ncbi_1259800		Pseudomonas sp. LAMO17WK12:I4	1
ncbi_1286366		Pseudomonas sp. LAMO17WK12:I5	1
ncbi_1286372		Pseudomonas sp. LAMO17WK12:I6	1
ncbi_1286367		Pseudomonas sp. LAMO17WK12:I7	1
ncbi_1265488		Pseudomonas sp. LAMO17WK12:I8	1
ncbi_1286370		Pseudomonas sp. LAMO17WK12:I9	1
ncbi_1735680		Pseudomonas sp. Leaf15	1
ncbi_2201171		Pseudomonas sp. Leaf98	1
ncbi_2485135		Pseudomonas sp. LP_4_YM	1
ncbi_2485136		Pseudomonas sp. LP_6_YM	1
ncbi_2485138		Pseudomonas sp. LP_8_YM	1
ncbi_2218661		Pseudomonas sp. MDMC17	1
ncbi_1033993		Pseudomonas sp. MOIL14HWK12:I1	1
ncbi_2070575		Pseudomonas sp. MPBD4-3	1
ncbi_2070628		Pseudomonas sp. MPR-ANB1	1
ncbi_2070595		Pseudomonas sp. MPR-E5	1
ncbi_2070625		Pseudomonas sp. MPR-LB3	1
ncbi_2070629		Pseudomonas sp. MPR-LB5	1
ncbi_2070678		Pseudomonas sp. MPR-R1B	1
ncbi_2070623		Pseudomonas sp. MPR-R2A3	1
ncbi_2070647		Pseudomonas sp. MPR-R3A	1
ncbi_2070642		Pseudomonas sp. MPR-R3B	1
ncbi_2070626		Pseudomonas sp. MPR-R5A	1
ncbi_2048282		Pseudomonas sp. MR 02	1
ncbi_1848723		Pseudomonas sp. MYb13	1
ncbi_1827300		Pseudomonas sp. MYb193	1
ncbi_1848731		Pseudomonas sp. MYb2	1
ncbi_1848735		Pseudomonas sp. MYb3	1
ncbi_1848738		Pseudomonas sp. MYb60	1
ncbi_1661037		Pseudomonas sp. NBRC 111122	1
ncbi_1661041		Pseudomonas sp. NBRC 111126	1
ncbi_1566240		Pseudomonas sp. NFACC06-1	1
ncbi_1566244		Pseudomonas sp. NFACC14	1
ncbi_1566243		Pseudomonas sp. NFACC15-1	1
ncbi_1554560		Pseudomonas sp. NFACC16-2	1
ncbi_1566192		Pseudomonas sp. NFACC17-2	1
ncbi_1566190		Pseudomonas sp. NFACC23-1	1
ncbi_1566194		Pseudomonas sp. NFACC41-3	1
ncbi_1566203		Pseudomonas sp. NFACC43	1
ncbi_1566202		Pseudomonas sp. NFACC44-2	1
ncbi_1566199		Pseudomonas sp. NFACC47-1	1
ncbi_1566223		Pseudomonas sp. NFACC48-1	1
ncbi_1566221		Pseudomonas sp. NFACC50-1	1
ncbi_1566220		Pseudomonas sp. NFACC51	1
ncbi_1566219		Pseudomonas sp. NFACC52	1
ncbi_1566218		Pseudomonas sp. NFACC54	1
ncbi_1566217		Pseudomonas sp. NFACC56-3	1
ncbi_1566236		Pseudomonas sp. NFIX10	1
ncbi_1566234		Pseudomonas sp. NFIX46	1
ncbi_1566233		Pseudomonas sp. NFIX49	1
ncbi_1566187		Pseudomonas sp. NFIX51	1
ncbi_1566215		Pseudomonas sp. NFPP04	1
ncbi_1566214		Pseudomonas sp. NFPP05	1
ncbi_1566212		Pseudomonas sp. NFPP08	1
ncbi_1566211		Pseudomonas sp. NFPP09	1
ncbi_1566210		Pseudomonas sp. NFPP10	1
ncbi_1566209		Pseudomonas sp. NFPP11	1
ncbi_1566208		Pseudomonas sp. NFPP12	1
ncbi_1566207		Pseudomonas sp. NFPP13	1
ncbi_1566206		Pseudomonas sp. NFPP14	1
ncbi_1566205		Pseudomonas sp. NFPP15	1
ncbi_1566204		Pseudomonas sp. NFPP16	1
ncbi_1566227		Pseudomonas sp. NFPP17	1
ncbi_1566226		Pseudomonas sp. NFPP18	1
ncbi_1566225		Pseudomonas sp. NFPP19	1
ncbi_1566224		Pseudomonas sp. NFPP22	1
ncbi_1566228		Pseudomonas sp. NFPP24	1
ncbi_1566232		Pseudomonas sp. NFPP25	1
ncbi_2135582		Pseudomonas sp. NP10-3	1
ncbi_1761897		Pseudomonas sp. ok272	1
ncbi_1761898		Pseudomonas sp. ok602	1
ncbi_2135595		Pseudomonas sp. OV577	1
ncbi_1125698		Pseudomonas sp. P179	1
ncbi_1882759		Pseudomonas sp. PDC86	1
ncbi_1981709		Pseudomonas sp. R10(2017)	1
ncbi_1981708		Pseudomonas sp. R11(2017)	1
ncbi_1981707		Pseudomonas sp. R12(2017)	1
ncbi_1981706		Pseudomonas sp. R14(2017)	1
ncbi_1981705		Pseudomonas sp. R15(2017)	1
ncbi_1981703		Pseudomonas sp. R17(2017)	1
ncbi_1981702		Pseudomonas sp. R19(2017)	1
ncbi_658641		Pseudomonas sp. R2-7-07	1
ncbi_1981701		Pseudomonas sp. R20(2017)	1
ncbi_1981700		Pseudomonas sp. R21(2017)	1
ncbi_1981699		Pseudomonas sp. R22(2017)	1
ncbi_1981698		Pseudomonas sp. R23(2017)	1
ncbi_1981697		Pseudomonas sp. R24(2017)	1
ncbi_1981696		Pseudomonas sp. R25(2017)	1
ncbi_1981695		Pseudomonas sp. R26(2017)	1
ncbi_1981694		Pseudomonas sp. R27(2017)	1
ncbi_1981693		Pseudomonas sp. R28(2017)	1
ncbi_1981692		Pseudomonas sp. R29(2017)	1
ncbi_1981691		Pseudomonas sp. R31(2017)	1
ncbi_1981690		Pseudomonas sp. R32(2017)	1
ncbi_1981689		Pseudomonas sp. R33(2017)	1
ncbi_1981688		Pseudomonas sp. R34(2017)	1
ncbi_1981687		Pseudomonas sp. R35(2017)	1
ncbi_1981686		Pseudomonas sp. R36(2017)	1
ncbi_1981684		Pseudomonas sp. R38(2017)	1
ncbi_1981683		Pseudomonas sp. R39(2017)	1
ncbi_1981676		Pseudomonas sp. R4(2017)	1
ncbi_1981682		Pseudomonas sp. R40(2017)	1
ncbi_1981681		Pseudomonas sp. R41(2017)	1
ncbi_1981680		Pseudomonas sp. R43(2017)	1
ncbi_1981679		Pseudomonas sp. R44(2017)	1
ncbi_1981677		Pseudomonas sp. R47(2017)	1
ncbi_1981675		Pseudomonas sp. R5(2017)	1
ncbi_1981674		Pseudomonas sp. R9(2017)	1
ncbi_2202159		Pseudomonas sp. RIT 409	1
ncbi_2202161		Pseudomonas sp. RIT 412	1
ncbi_1736585		Pseudomonas sp. Root68	1
ncbi_1736593		Pseudomonas sp. Root71	1
ncbi_1378083		Pseudomonas sp. RV120224-01b	1
ncbi_1378074		Pseudomonas sp. RV120224-01c	1
ncbi_2202896		Pseudomonas sp. RW410	1
ncbi_2054918		Pseudomonas sp. S09F 262	1
ncbi_1217722		Pseudomonas sp. S13.1.2	1
ncbi_1869229		Pseudomonas sp. S1E40	1
ncbi_2137766		Pseudomonas sp. S1E44	1
ncbi_435519		Pseudomonas sp. SMT-1	1
ncbi_2487346		Pseudomonas sp. SSM26	1
ncbi_2487347		Pseudomonas sp. SSM44	1
ncbi_1729582		Pseudomonas sp. TAA207	1
ncbi_1729583		Pseudomonas sp. TAD18	1
ncbi_2052593		Pseudomonas sp. TKO14	1
ncbi_2052592		Pseudomonas sp. TKO26	1
ncbi_2052591		Pseudomonas sp. TKO29	1
ncbi_2052590		Pseudomonas sp. TKO30	1
ncbi_1415630		Pseudomonas sp. TKP	1
ncbi_1261627		Pseudomonas sp. URIL14HWK12:I1	1
ncbi_1261624		Pseudomonas sp. URIL14HWK12:I10	1
ncbi_1261626		Pseudomonas sp. URIL14HWK12:I11	1
ncbi_1261628		Pseudomonas sp. URIL14HWK12:I12	1
ncbi_1261632		Pseudomonas sp. URIL14HWK12:I2	1
ncbi_1261631		Pseudomonas sp. URIL14HWK12:I3	1
ncbi_1283282		Pseudomonas sp. URIL14HWK12:I4	1
ncbi_1261630		Pseudomonas sp. URIL14HWK12:I5	1
ncbi_1265489		Pseudomonas sp. URIL14HWK12:I8	1
ncbi_1261633		Pseudomonas sp. URIL14HWK12:I9	1
ncbi_1261625		Pseudomonas sp. URMO17WK12:I1	1
ncbi_1259799		Pseudomonas sp. URMO17WK12:I10	1
ncbi_1283289		Pseudomonas sp. URMO17WK12:I3	1
ncbi_1305834		Pseudomonas sp. URMO17WK12:I5	1
ncbi_1283290		Pseudomonas sp. URMO17WK12:I7	1
ncbi_1265490		Pseudomonas sp. URMO17WK12:I8	1
ncbi_1265491		Pseudomonas sp. URMO17WK12:I9	1
ncbi_2054929		Pseudomonas sp. WCS365	1
ncbi_1852595		Pseudomonas sp. ZH-FAD	1
ncbi_33909		Pseudonocardia saturnea	1
ncbi_1885028		Pseudonocardia sp. Ae150A_Ps1	1
ncbi_1885029		Pseudonocardia sp. Ae168_Ps1	1
ncbi_1885030		Pseudonocardia sp. Ae263_Ps1	1
ncbi_1885032		Pseudonocardia sp. Ae356_Ps1	1
ncbi_1885033		Pseudonocardia sp. Ae406_Ps2	1
ncbi_1885035		Pseudonocardia sp. Ae706_Ps2	1
ncbi_761194		Pseudonocardia sp. P1	1
ncbi_38322		Pseudothermotoga elfii DSM 9442 = NBRC 107921	2
ncbi_989397		Pseudovibrio sp. Ad14	1
ncbi_1735584		Pseudovibrio sp. W74	1
ncbi_2067658		Pseudoxanthomonas sp. KAs_5_3	1
ncbi_2480812		Pseudoxanthomonas sp. NML140781	1
ncbi_2480813		Pseudoxanthomonas sp. NML160639	1
ncbi_2480815		Pseudoxanthomonas sp. NML171107	1
ncbi_2480817		Pseudoxanthomonas sp. NML171202	1
ncbi_2527959		Pseudoxanthomonas sp. NML171591	1
ncbi_1881044		Pseudoxanthomonas sp. YR558	1
ncbi_2283384		Psychrilyobacter sp. S5	1
ncbi_2293438		Psychrilyobacter sp. SD5	1
ncbi_1055806		Psychrobacter sp. AC24	1
ncbi_2058308		Psychrobacter sp. Choline-02u-13	1
ncbi_2058310		Psychrobacter sp. Choline-02u-9	1
ncbi_494416		Psychrobacter sp. TB15	1
ncbi_1055808		Psychrobacter sp. TB2	1
ncbi_985259		Psychrobacter sp. TB47	1
ncbi_1055815		Psychrobacter sp. TB67	1
ncbi_658080		Ralstonia sp. 5_2_56FAA	1
ncbi_1502763		Ralstonia sp. UNCCL144	1
ncbi_2259647		Raoultella sp. X13	1
ncbi_1850565		Raoultella sp. YJ	1
ncbi_2080519		Rathayibacter sp. AY1A1	1
ncbi_2080523		Rathayibacter sp. AY1A5	1
ncbi_2080528		Rathayibacter sp. AY1B1	1
ncbi_2080529		Rathayibacter sp. AY1B4	1
ncbi_2080531		Rathayibacter sp. AY1B6	1
ncbi_2080536		Rathayibacter sp. AY1C3	1
ncbi_2080537		Rathayibacter sp. AY1C4	1
ncbi_2080540		Rathayibacter sp. AY1C7	1
ncbi_2080544		Rathayibacter sp. AY1D3	1
ncbi_2080545		Rathayibacter sp. AY1D4	1
ncbi_2080547		Rathayibacter sp. AY1D7	1
ncbi_2080553		Rathayibacter sp. AY1E5	1
ncbi_2080556		Rathayibacter sp. AY1E9	1
ncbi_2080557		Rathayibacter sp. AY1F2	1
ncbi_2080559		Rathayibacter sp. AY1F4	1
ncbi_2080561		Rathayibacter sp. AY1F7	1
ncbi_2080565		Rathayibacter sp. AY1G9	1
ncbi_2080566		Rathayibacter sp. AY1H2	1
ncbi_2080568		Rathayibacter sp. AY2B1	1
ncbi_1736292		Rathayibacter sp. Leaf185	1
ncbi_1736326		Rathayibacter sp. Leaf294	1
ncbi_2485171		Rathayibacter sp. PhB1	1
ncbi_2485197		Rathayibacter sp. PhB179	1
ncbi_2485198		Rathayibacter sp. PhB185	1
ncbi_2485199		Rathayibacter sp. PhB186	1
ncbi_2485203		Rathayibacter sp. PhB192	1
ncbi_2485103		Rathayibacter sp. PhB93	1
ncbi_2080527		Rathayibacter sp. RFBD1	1
ncbi_2080526		Rathayibacter sp. TRS19	1
ncbi_1736435		Rhizobacter sp. Root1238	1
ncbi_1736511		Rhizobacter sp. Root29	1
ncbi_1120689		Rhizobiaceae bacterium LC148	1
ncbi_1768799		Rhizobiales bacterium CCH6-A4	1
ncbi_1768798		Rhizobiales bacterium CCH9-A3	1
ncbi_2364272		Rhizobium sp. CCGE532	1
ncbi_2067668		Rhizobium sp. KAs_5_22	1
ncbi_1120688		Rhizobium sp. LC145	1
ncbi_1735675		Rhizobium sp. Leaf202	1
ncbi_1736231		Rhizobium sp. Leaf68	1
ncbi_1703960		Rhizobium sp. N113	1
ncbi_1703961		Rhizobium sp. N1314	1
ncbi_1703962		Rhizobium sp. N1341	1
ncbi_1703970		Rhizobium sp. N541	1
ncbi_1703964		Rhizobium sp. N621	1
ncbi_1703965		Rhizobium sp. N6212	1
ncbi_1703966		Rhizobium sp. N731	1
ncbi_1703967		Rhizobium sp. N741	1
ncbi_1703968		Rhizobium sp. N871	1
ncbi_1703971		Rhizobium sp. N941	1
ncbi_1566266		Rhizobium sp. NFIX01	1
ncbi_1566265		Rhizobium sp. NFIX02	1
ncbi_1881064		Rhizobium sp. PDC82	1
ncbi_2135652		Rhizobium sp. PP-WC-1G-195	1
ncbi_1764277		Rhizobium sp. R711	1
ncbi_1764278		Rhizobium sp. R72	1
ncbi_2494255		Rhizobium sp. RMa-01	1
ncbi_1736429		Rhizobium sp. Root1212	1
ncbi_1736437		Rhizobium sp. Root1240	1
ncbi_1736456		Rhizobium sp. Root1334	1
ncbi_1736506		Rhizobium sp. Root268	1
ncbi_1736507		Rhizobium sp. Root274	1
ncbi_1736596		Rhizobium sp. Root73	1
ncbi_1720346		Rhizobium sp. RSm-3	1
ncbi_1869170		Rhizobium sp. S41	1
ncbi_1560230		Rhizobium sp. TBD182	1
ncbi_1604021		Rhizobium sp. UR51a	1
ncbi_1907375		Rhizobium sp. WW_1	1
ncbi_1752526		Rhizobium sp. YIC5082	1
ncbi_1500309		Rhizobium sp. YR060	1
ncbi_1524463		Rhodanobacter sp. FW510-T8	1
ncbi_441209		Rhodobaca barguzinensis	2
ncbi_119542		Rhodobaca bogoriensis DSM 18756	1
ncbi_2230886		Rhodobacteraceae bacterium AsT-22	1
ncbi_33008		Rhodococcus globerulus	1
ncbi_33008		Rhodococcus globerulus NBRC 14531	1
ncbi_2022503		Rhodococcus sp. 02-925g	1
ncbi_2022498		Rhodococcus sp. 05-2221-1B	1
ncbi_2022502		Rhodococcus sp. 05-2254-1	1
ncbi_2022516		Rhodococcus sp. 05-2254-2	1
ncbi_2022494		Rhodococcus sp. 05-2254-3	1
ncbi_2022492		Rhodococcus sp. 05-2254-4	1
ncbi_2022511		Rhodococcus sp. 05-2254-5	1
ncbi_2022488		Rhodococcus sp. 05-2255-2A2	1
ncbi_2022483		Rhodococcus sp. 05-2255-3C	1
ncbi_2022518		Rhodococcus sp. 05-2256-B1	1
ncbi_2022493		Rhodococcus sp. 05-2256-B2	1
ncbi_2022490		Rhodococcus sp. 05-2256-B3	1
ncbi_2022491		Rhodococcus sp. 05-2256-B4	1
ncbi_2022506		Rhodococcus sp. 05-339-2	1
ncbi_2022505		Rhodococcus sp. 05-340-1	1
ncbi_2022504		Rhodococcus sp. 05-340-2	1
ncbi_2022499		Rhodococcus sp. 06-1474-1B	1
ncbi_2022497		Rhodococcus sp. 06-1477-1A	1
ncbi_2022517		Rhodococcus sp. 06-156-3	1
ncbi_2022480		Rhodococcus sp. 06-156-3b	1
ncbi_2022486		Rhodococcus sp. 06-156-3C	1
ncbi_2023152		Rhodococcus sp. 06-156-4	1
ncbi_2022481		Rhodococcus sp. 06-156-4a	1
ncbi_2022513		Rhodococcus sp. 06-156-4C	1
ncbi_2022512		Rhodococcus sp. 06-412-2B	1
ncbi_2022487		Rhodococcus sp. 06-412-2C	1
ncbi_2022484		Rhodococcus sp. 06-462-5	1
ncbi_2022510		Rhodococcus sp. 06-469-3-2	1
ncbi_2022509		Rhodococcus sp. 06-470-2	1
ncbi_2023145		Rhodococcus sp. 14-2686-1-2	1
ncbi_2023143		Rhodococcus sp. 15-1189-1-1a	1
ncbi_2023139		Rhodococcus sp. 15-725-2-2b	1
ncbi_2127033		Rhodococcus sp. AD45-ID	1
ncbi_1852041		Rhodococcus sp. AJR001	1
ncbi_1813676		Rhodococcus sp. EPR-147	1
ncbi_1736300		Rhodococcus sp. Leaf225	1
ncbi_1736307		Rhodococcus sp. Leaf247	1
ncbi_1736310		Rhodococcus sp. Leaf258	1
ncbi_1736210		Rhodococcus sp. Leaf7	1
ncbi_2485207		Rhodococcus sp. LP_11_YM	1
ncbi_2485208		Rhodococcus sp. LP_3_YM	1
ncbi_1882814		Rhodococcus sp. OK270	1
ncbi_2135731		Rhodococcus sp. OK611	1
ncbi_1882743		Rhodococcus sp. WS1	1
ncbi_1930581		Rhodococcus sp. YL-0	1
ncbi_2029567		Rhodomicrobium sp. R_RK_3	1
ncbi_336829		Rhodonellum ikkaensis	1
ncbi_336828		Rhodonellum psychrophilum GCM71 = DSM 17998	2
ncbi_2023130		Rhodopirellula sp. MGV	1
ncbi_999699		Rhodopseudomonas pentothenatexigens	2
ncbi_999700		Rhodopseudomonas thermotolerans	1
ncbi_1436798		Rickettsia fournieri	1
ncbi_226665		Rickettsia heilongjiangensis 054	1
ncbi_337479		Rickettsia sp. MEAM1 (Bemisia tabaci)	2
ncbi_1851512		Rickettsia sp. wb	1
ncbi_1851203		Rickettsia sp. wq	1
ncbi_2293130		Roseburia sp. AF22-2LB	1
ncbi_2293131		Roseburia sp. AF22-8AC	1
ncbi_2293132		Roseburia sp. AF25-13LB	1
ncbi_2293133		Roseburia sp. AF25-15LB	1
ncbi_2293134		Roseburia sp. AF25-18LB	1
ncbi_2293135		Roseburia sp. AF25-25LB	1
ncbi_2292368		Roseburia sp. OM02-15	1
ncbi_2293139		Roseburia sp. OM03-18	1
ncbi_2293140		Roseburia sp. OM03-7AC	1
ncbi_2293141		Roseburia sp. OM04-10AA	1
ncbi_2293142		Roseburia sp. OM04-10BH	1
ncbi_2293143		Roseburia sp. OM04-15AA	1
ncbi_2293144		Roseburia sp. TF10-5	1
ncbi_1607786		Roseovarius sp. JS7-11	1
ncbi_1739511		Rothia sp. HMSC065D09	1
ncbi_1739503		Rothia sp. HMSC066H02	1
ncbi_758918		Rubber viroid India/2009	1
ncbi_2292245		Ruminococcus sp. AF13-28	1
ncbi_2292246		Ruminococcus sp. AF13-37	1
ncbi_2293152		Ruminococcus sp. AF17-1AC	1
ncbi_2292248		Ruminococcus sp. AF17-22AC	1
ncbi_2293153		Ruminococcus sp. AF17-24	1
ncbi_2293154		Ruminococcus sp. AF17-6	1
ncbi_2293155		Ruminococcus sp. AF17-6LB	1
ncbi_2293159		Ruminococcus sp. AF19-4LB	1
ncbi_2292251		Ruminococcus sp. AF21-42	1
ncbi_2293162		Ruminococcus sp. AF24-16	1
ncbi_2293163		Ruminococcus sp. AF25-13	1
ncbi_2293164		Ruminococcus sp. AF25-17	1
ncbi_2293168		Ruminococcus sp. AF25-3LB	1
ncbi_2293169		Ruminococcus sp. AF26-25AA	1
ncbi_2293170		Ruminococcus sp. AF27-11AA	1
ncbi_2293171		Ruminococcus sp. AF27-12AA	1
ncbi_2293172		Ruminococcus sp. AF27-3	1
ncbi_2292067		Ruminococcus sp. AF31-16BH	1
ncbi_2292069		Ruminococcus sp. AF41-9	1
ncbi_2292073		Ruminococcus sp. AM07-21	1
ncbi_2293183		Ruminococcus sp. AM12-48	1
ncbi_2293185		Ruminococcus sp. AM18-15	1
ncbi_2293186		Ruminococcus sp. AM18-44	1
ncbi_2293189		Ruminococcus sp. AM23-1LB	1
ncbi_2293191		Ruminococcus sp. AM27-11LB	1
ncbi_2293193		Ruminococcus sp. AM27-27	1
ncbi_2293196		Ruminococcus sp. AM29-1	1
ncbi_2293197		Ruminococcus sp. AM29-10LB	1
ncbi_2293199		Ruminococcus sp. AM29-19LB	1
ncbi_2293200		Ruminococcus sp. AM29-1LB	1
ncbi_2293201		Ruminococcus sp. AM29-5AC	1
ncbi_2293210		Ruminococcus sp. AM36-2AA	1
ncbi_2293211		Ruminococcus sp. AM36-5	1
ncbi_2293219		Ruminococcus sp. AM45-9BH	1
ncbi_2293222		Ruminococcus sp. AM49-10BH	1
ncbi_2293223		Ruminococcus sp. AM49-8	1
ncbi_2448031		Ruminococcus sp. B05	1
ncbi_2292374		Ruminococcus sp. OM05-10BH	1
ncbi_2292375		Ruminococcus sp. OM06-36AC	1
ncbi_2293235		Ruminococcus sp. OM08-13AT	1
ncbi_2293239		Ruminococcus sp. TF10-12AC	1
ncbi_2293240		Ruminococcus sp. TF10-6	1
ncbi_2293242		Ruminococcus sp. TF12-19AC	1
ncbi_244362		Ruminococcus sp. YE71	1
ncbi_1352374		Ruminococcus sp. YE78	1
ncbi_418522		Saccharopolyspora jiangxiensis	1
ncbi_1909438		Salinivibrio sp. AR647	1
ncbi_1909447		Salinivibrio sp. IB868	1
ncbi_1766121		Salinivibrio sp. IB870	1
ncbi_1909456		Salinivibrio sp. MA440	1
ncbi_1909468		Salinivibrio sp. ML290	1
ncbi_2364881		Salipiger sp. D13	1
ncbi_2500542		Salmonella sp. SSDFZ54	1
ncbi_2509385		Sanxia Water Strider Virus 1	1
ncbi_1234171		Sauropus leaf curl disease associated DNA beta	1
ncbi_78259		Scardovia inopinata F0304	1
ncbi_78259		Scardovia inopinata JCM 12537	1
ncbi_2547429		Segetibacter sp. 3557_3	1
ncbi_1532556		Serratia sp. Ag2	1
ncbi_768490		Serratia sp. AS12	1
ncbi_768493		Serratia sp. AS13	1
ncbi_1397284		Serratia sp. H1n	1
ncbi_1397285		Serratia sp. H1w	1
