#Datasets	ERR1474564.unmapped	ERR1474565.unmapped	ERR1474566.unmapped	ERR1474567.unmapped	ERR1474568.unmapped	ERR1474569.unmapped	ERR1474570.unmapped	ERR1474571.unmapped	ERR1474572.unmapped	ERR1474573.unmapped	ERR1474574.unmapped	ERR1474575.unmapped	ERR1474576.unmapped	ERR1474577.unmapped	ERR1474578.unmapped	ERR1474579.unmapped	ERR1474580.unmapped	ERR1474581.unmapped	ERR1474582.unmapped	ERR1474583.unmapped	ERR1474584.unmapped	ERR1474585.unmapped	ERR1474586.unmapped	ERR1474587.unmapped	SRS011247.unmapped	SRS011310.unmapped	SRS013506.unmapped	SRS013942.unmapped	SRS013945.unmapped	SRS014468.unmapped	SRS014692.unmapped	SRS015055.unmapped	SRS015436.unmapped	SRS015799.unmapped	SRS018359.unmapped	SRS019120.unmapped	SRS019124.unmapped	SRS019587.unmapped	SRS024281.unmapped	SRS043239.unmapped	SRS052874.unmapped	SRS056892.unmapped	SRS058105.unmapped
"Streptococcus sp. HMSC072C09"	0.0	2051.0	0.0	0.0	18231.0	1196.0	10849.0	0.0	445.0	260.0	1268.0	0.0	776.0	4304.0	577.0	1783.0	8611.0	0.0	0.0	0.0	0.0	17824.0	15689.0	4650.0	2161.0	0.0	0.0	0.0	0.0	273.0	2354.0	1676.0	0.0	0.0	0.0	0.0	0.0	4538.0	0.0	1054.0	0.0	0.0	0.0
"Streptococcus sp. HMSC072D03"	1038.0	0.0	0.0	0.0	7227.0	0.0	0.0	0.0	311.0	0.0	0.0	1708.0	0.0	2164.0	914.0	0.0	0.0	869.0	1561.0	1266.0	0.0	0.0	11884.0	0.0	0.0	0.0	1036.0	0.0	0.0	340.0	3198.0	1155.0	0.0	0.0	995.0	0.0	0.0	0.0	0.0	1906.0	0.0	0.0	0.0
"Streptococcus sp. HMSC072D05"	2752.0	4544.0	3788.0	0.0	6368.0	1379.0	12979.0	2476.0	809.0	299.0	591.0	2288.0	951.0	1394.0	449.0	3436.0	9542.0	385.0	1137.0	0.0	1616.0	5987.0	6719.0	6516.0	10439.0	10518.0	2151.0	1620.0	9816.0	301.0	1120.0	872.0	2975.0	6108.0	3931.0	1208.0	7041.0	4213.0	15965.0	2095.0	5035.0	17987.0	2915.0
"Streptococcus sp. HMSC072D07"	0.0	1839.0	1411.0	0.0	7045.0	0.0	0.0	1840.0	302.0	0.0	217.0	0.0	680.0	814.0	496.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1644.0	0.0	0.0	0.0	0.0	0.0	0.0	18384.0	0.0	1005.0	0.0	2293.0	3801.0	0.0	0.0	1331.0	60978.0	0.0
"Streptococcus sp. HMSC072G04"	1016.0	4184.0	0.0	1530.0	28261.0	2930.0	19071.0	0.0	681.0	442.0	5126.0	2539.0	1410.0	5909.0	1284.0	3031.0	14980.0	483.0	2141.0	1494.0	1295.0	26344.0	22097.0	12077.0	2375.0	0.0	0.0	418.0	0.0	337.0	3410.0	1904.0	0.0	0.0	0.0	0.0	0.0	5646.0	0.0	1606.0	0.0	9244.0	0.0
"Streptococcus sp. HMSC073D05"	0.0	1289.0	0.0	0.0	13945.0	0.0	9331.0	0.0	259.0	308.0	895.0	0.0	625.0	3272.0	509.0	1294.0	7560.0	0.0	0.0	0.0	0.0	13212.0	12681.0	3753.0	0.0	0.0	0.0	0.0	0.0	149.0	1637.0	847.0	0.0	0.0	0.0	0.0	0.0	2673.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HMSC073F11"	9135.0	7662.0	4638.0	2962.0	11921.0	5717.0	64928.0	3743.0	3243.0	301.0	738.0	1882.0	6519.0	3471.0	2984.0	5297.0	14210.0	489.0	2120.0	0.0	1714.0	5324.0	17126.0	18557.0	68725.0	60153.0	36452.0	5799.0	20736.0	1366.0	11062.0	2900.0	41661.0	35806.0	24179.0	6729.0	56853.0	17988.0	135964.0	16185.0	59635.0	45472.0	130136.0
"Streptococcus sp. HMSC074B11"	8703.0	9884.0	5246.0	4571.0	42713.0	3127.0	30548.0	8015.0	2231.0	2211.0	1733.0	14755.0	3683.0	3082.0	2932.0	4213.0	30218.0	1716.0	4265.0	6437.0	1359.0	30892.0	16881.0	34516.0	19940.0	29676.0	3746.0	1650.0	0.0	790.0	5303.0	2289.0	7264.0	4298.0	4725.0	1440.0	3714.0	3236.0	21818.0	3934.0	26283.0	4330.0	2677.0
"Streptococcus sp. HMSC074F05"	0.0	1400.0	0.0	0.0	16295.0	0.0	11898.0	0.0	264.0	299.0	925.0	0.0	708.0	5566.0	552.0	1159.0	9988.0	0.0	0.0	0.0	0.0	9576.0	12346.0	3596.0	0.0	0.0	0.0	0.0	0.0	198.0	2935.0	1108.0	0.0	0.0	0.0	0.0	0.0	2627.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HMSC076C08"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1603.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550.0	0.0	0.0	0.0	0.0	2967.0	0.0
"Streptococcus sp. HMSC076C09"	0.0	1636.0	0.0	0.0	17871.0	924.0	10763.0	0.0	294.0	327.0	906.0	0.0	714.0	3849.0	635.0	1407.0	7524.0	0.0	0.0	0.0	0.0	9220.0	17247.0	3810.0	2288.0	0.0	0.0	0.0	0.0	186.0	3122.0	1139.0	0.0	0.0	0.0	0.0	0.0	3466.0	0.0	0.0	0.0	0.0	1481.0
"Streptococcus sp. HMSC077D04"	12048.0	10249.0	5617.0	4086.0	19375.0	6255.0	16730.0	4291.0	3462.0	216.0	697.0	2556.0	7472.0	3683.0	3961.0	6012.0	12820.0	694.0	2303.0	0.0	2251.0	7061.0	17039.0	23549.0	66293.0	56632.0	35563.0	7580.0	20816.0	896.0	3959.0	2383.0	56174.0	34382.0	27198.0	8011.0	43689.0	35017.0	142151.0	8517.0	66127.0	36141.0	56291.0
"Streptococcus sp. HMSC077F03"	1402.0	2637.0	2336.0	0.0	0.0	0.0	12241.0	0.0	586.0	0.0	433.0	0.0	636.0	1256.0	452.0	2474.0	5762.0	0.0	0.0	0.0	1040.0	0.0	5466.0	3653.0	0.0	5571.0	1859.0	826.0	7164.0	0.0	1231.0	0.0	0.0	5453.0	1119.0	547.0	7692.0	2533.0	4081.0	0.0	3314.0	14794.0	3724.0
"Streptococcus sp. HMSC078D09"	0.0	2512.0	0.0	0.0	25801.0	1309.0	17531.0	0.0	471.0	419.0	1413.0	2711.0	956.0	7122.0	738.0	3063.0	11600.0	403.0	0.0	1344.0	0.0	14065.0	37104.0	5868.0	1752.0	0.0	0.0	0.0	0.0	272.0	3530.0	1457.0	0.0	0.0	0.0	0.0	0.0	4488.0	0.0	995.0	0.0	0.0	0.0
"Streptococcus sp. HMSC078H03"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	246.0	0.0	1850.0	0.0	2001.0	996.0	0.0	0.0	704.0	1544.0	1000.0	0.0	0.0	5559.0	0.0	0.0	0.0	0.0	0.0	0.0	399.0	2719.0	3205.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1120.0	0.0	0.0	0.0
"Streptococcus sp. HMSC078H12"	0.0	0.0	0.0	0.0	0.0	0.0	3531.0	0.0	0.0	340.0	0.0	2496.0	390.0	2473.0	1423.0	0.0	0.0	847.0	2173.0	1267.0	0.0	0.0	9289.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	1159.0	913.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1171.0	0.0	0.0	0.0
"Streptococcus sp. HMSC10A01"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5776.0	0.0	0.0	0.0	0.0	0.0	0.0	9865.0	0.0	917.0	0.0	0.0	0.0	0.0	1886.0	2396.0	5860.0	0.0
"Streptococcus sp. HMSC10E12"	1146.0	0.0	0.0	0.0	0.0	0.0	3574.0	0.0	0.0	552.0	0.0	2927.0	324.0	2831.0	2460.0	0.0	0.0	1511.0	2296.0	1008.0	0.0	16866.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2197.0	805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2016.0	0.0	0.0	0.0
"Streptococcus sp. HMSC34B10"	5023.0	9159.0	4168.0	4744.0	106982.0	4271.0	20817.0	5118.0	1174.0	507.0	2082.0	8085.0	2690.0	3864.0	1840.0	6830.0	27643.0	905.0	2941.0	4778.0	1575.0	38000.0	26351.0	43407.0	4352.0	2255.0	0.0	821.0	0.0	428.0	16117.0	980.0	2805.0	1258.0	1520.0	800.0	0.0	2518.0	0.0	2497.0	1983.0	2612.0	0.0
"Streptococcus sp. HPH0090"	21662.0	43671.0	14196.0	26769.0	1025736.0	27055.0	208448.0	22251.0	7026.0	1044.0	12036.0	25787.0	16170.0	55321.0	7807.0	54904.0	116013.0	2871.0	11071.0	17151.0	11884.0	229895.0	134131.0	263597.0	17035.0	4781.0	1805.0	3114.0	5269.0	2407.0	12302.0	5656.0	10390.0	4698.0	7694.0	3677.0	1525.0	7967.0	5727.0	9894.0	5185.0	14171.0	2148.0
"Streptococcus sp. I-G2"	1811.0	1504.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	522.0	1352.0	6006.0	473.0	0.0	1001.0	0.0	23140.0	521.0	1260.0	2104.0	0.0	17968.0	0.0	4739.0	3740.0	0.0	0.0	1676.0	0.0	132.0	0.0	0.0	1555.0	0.0	1179.0	634.0	0.0	25230.0	2778.0	1851.0	1347.0	0.0	0.0
"Streptococcus sp. I-P16"	6223.0	4504.0	3525.0	1142.0	8809.0	0.0	3532.0	2105.0	250.0	1605.0	4430.0	20086.0	1129.0	2059.0	2917.0	0.0	75980.0	1768.0	3757.0	6896.0	0.0	43689.0	0.0	14423.0	7533.0	0.0	2171.0	2787.0	2508.0	333.0	0.0	629.0	2536.0	1503.0	2409.0	913.0	0.0	41912.0	0.0	3554.0	0.0	0.0	0.0
"Streptococcus sp. M143"	2195.0	3305.0	4909.0	0.0	8914.0	1347.0	6642.0	2300.0	911.0	0.0	688.0	2316.0	1512.0	1639.0	619.0	3790.0	11792.0	447.0	1771.0	0.0	1411.0	0.0	13837.0	5570.0	3383.0	7009.0	1647.0	548.0	0.0	196.0	0.0	593.0	1861.0	1180.0	1440.0	521.0	1978.0	0.0	5583.0	5213.0	4156.0	2498.0	1979.0
"Streptococcus sp. M334"	55333.0	36314.0	18666.0	7862.0	44172.0	18480.0	14806.0	9448.0	10342.0	879.0	1308.0	5010.0	63249.0	7658.0	14427.0	15876.0	29306.0	1643.0	7302.0	1408.0	4294.0	54109.0	43325.0	39749.0	151193.0	146851.0	57361.0	27603.0	26090.0	1649.0	4899.0	5444.0	56787.0	40598.0	72470.0	37437.0	64404.0	24133.0	346389.0	10421.0	154322.0	56501.0	64465.0
"Streptococcus sp. NLAE-zl-C503"	4800.0	8497.0	12728.0	1398.0	13539.0	2986.0	11505.0	4457.0	1930.0	437.0	1519.0	7006.0	3387.0	4355.0	1406.0	7154.0	33006.0	1320.0	4957.0	2429.0	2532.0	7807.0	12705.0	13472.0	6392.0	9894.0	2993.0	1125.0	2467.0	427.0	957.0	1192.0	7711.0	3043.0	3491.0	996.0	4588.0	2047.0	15996.0	5280.0	9805.0	5889.0	3314.0
"Streptococcus sp. NPS 308"	37853.0	16493.0	50636.0	2727.0	12897.0	5198.0	22535.0	4192.0	1558.0	811.0	1459.0	8363.0	1690.0	3187.0	1515.0	6542.0	45486.0	1559.0	5044.0	3014.0	5452.0	10993.0	7899.0	37964.0	5897.0	7066.0	3402.0	6144.0	8890.0	291.0	961.0	551.0	4812.0	4828.0	3126.0	3842.0	7012.0	3814.0	19975.0	1983.0	13887.0	7486.0	5866.0
"Streptococcus sp. oral taxon 058"	11199.0	23676.0	16087.0	2511.0	34748.0	4659.0	9375.0	12739.0	3869.0	1214.0	4313.0	19655.0	5361.0	9373.0	3869.0	10867.0	121211.0	3694.0	20048.0	7885.0	3146.0	14298.0	19221.0	26248.0	7160.0	10295.0	2961.0	910.0	0.0	239.0	954.0	628.0	3929.0	2826.0	2258.0	836.0	3491.0	1977.0	19676.0	3490.0	9085.0	4033.0	3571.0
"Streptococcus sp. oral taxon 064"	1861.0	2745.0	1727.0	0.0	0.0	0.0	9023.0	0.0	474.0	0.0	433.0	0.0	608.0	1478.0	0.0	2296.0	0.0	0.0	0.0	0.0	0.0	0.0	6845.0	3848.0	2236.0	7075.0	1718.0	766.0	9347.0	0.0	0.0	0.0	2056.0	6817.0	1474.0	539.0	9867.0	2690.0	3257.0	1664.0	3056.0	17492.0	5789.0
"Streptococcus sp. oral taxon 071"	4878.0	6812.0	10270.0	1235.0	15429.0	7008.0	17338.0	3299.0	3833.0	712.0	1949.0	7863.0	2181.0	9974.0	2230.0	17473.0	43373.0	1694.0	5997.0	4113.0	5398.0	10401.0	20434.0	34190.0	6181.0	8121.0	2801.0	952.0	2460.0	191.0	946.0	525.0	3063.0	2992.0	2623.0	733.0	5626.0	4901.0	8610.0	1889.0	8093.0	4720.0	3472.0
"Streptococcus sp. oral taxon 431"	9257.0	9198.0	5246.0	4057.0	37571.0	3079.0	24256.0	7620.0	1845.0	1924.0	1638.0	13250.0	3770.0	3196.0	2139.0	3968.0	27186.0	1613.0	3994.0	5580.0	1390.0	31456.0	15811.0	33523.0	22203.0	9468.0	3765.0	1968.0	0.0	748.0	5825.0	2564.0	8401.0	2728.0	4892.0	1952.0	4201.0	4210.0	42864.0	4291.0	8618.0	5148.0	3169.0
"[Eubacterium] brachy"	1066.0	3839.0	2427.0	14944.0	0.0	1883.0	0.0	0.0	3830.0	1123.0	1720.0	4311.0	1497.0	4047.0	2592.0	3232.0	6933.0	4279.0	1919.0	0.0	9174.0	7885.0	0.0	5133.0	0.0	0.0	0.0	2289.0	0.0	614.0	3280.0	1162.0	0.0	0.0	0.0	3463.0	0.0	0.0	0.0	6259.0	0.0	0.0	0.0
"[Eubacterium] infirmum"	1308.0	6667.0	12043.0	16223.0	6628.0	2092.0	0.0	2473.0	1602.0	229.0	2569.0	3251.0	853.0	1732.0	581.0	9482.0	309721.0	1845.0	3498.0	19544.0	7182.0	8498.0	0.0	10503.0	0.0	0.0	0.0	438.0	0.0	0.0	1144.0	0.0	0.0	0.0	0.0	462.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"[Eubacterium] minutum"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	745.0	657.0	247.0	0.0	736.0	0.0	594.0	1261.0	0.0	615.0	0.0	2234.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"[Eubacterium] saphenum"	7179.0	0.0	14265.0	10932.0	31673.0	10446.0	0.0	6158.0	12970.0	9884.0	1581.0	1664.0	1836.0	6817.0	3339.0	5955.0	66823.0	7974.0	3088.0	7525.0	15026.0	14165.0	11488.0	24023.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"[Eubacterium] sulci"	1486.0	120452.0	28456.0	127303.0	37025.0	19973.0	18602.0	10624.0	4026.0	0.0	2689.0	64665.0	1385.0	10864.0	2796.0	121574.0	1879579.0	7493.0	5832.0	13109.0	70264.0	176458.0	0.0	241295.0	8098.0	0.0	0.0	1845.0	0.0	1856.0	16176.0	3274.0	2013.0	0.0	1514.0	701.0	0.0	0.0	0.0	5538.0	0.0	0.0	0.0
"Mogibacterium diversum"	0.0	4351.0	6186.0	49102.0	56124.0	4128.0	29955.0	1305.0	7415.0	221.0	1391.0	21464.0	991.0	11569.0	1508.0	33930.0	108073.0	1855.0	1892.0	8493.0	9225.0	16989.0	50974.0	62821.0	9970.0	0.0	0.0	3535.0	0.0	2123.0	40821.0	5339.0	2525.0	0.0	0.0	959.0	0.0	0.0	0.0	7751.0	0.0	0.0	0.0
"Mogibacterium pumilum"	905.0	1751.0	9423.0	3551.0	0.0	919.0	0.0	0.0	3995.0	188.0	408.0	2100.0	0.0	988.0	0.0	5702.0	46347.0	0.0	0.0	2980.0	1185.0	5818.0	0.0	8981.0	0.0	0.0	0.0	542.0	0.0	116.0	1936.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pseudoramibacter alactolyticus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	385.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Catonella morbi"	7409.0	8972.0	29790.0	5541.0	9338.0	7331.0	0.0	4340.0	8332.0	3571.0	6607.0	18524.0	5097.0	6735.0	5761.0	19050.0	82074.0	3464.0	8039.0	30704.0	11304.0	15179.0	0.0	17045.0	0.0	0.0	0.0	1316.0	0.0	1490.0	18608.0	6059.0	1936.0	0.0	0.0	1656.0	0.0	0.0	0.0	20147.0	0.0	0.0	0.0
"Johnsonella ignava"	0.0	1457.0	2058.0	4717.0	0.0	0.0	0.0	0.0	510.0	875.0	713.0	2261.0	731.0	0.0	1100.0	0.0	10592.0	943.0	0.0	2929.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2865.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1730.0	0.0	0.0	0.0	1853.0	0.0	0.0	0.0
"Lachnoanaerobaculum saburreum"	930.0	3143.0	2147.0	5740.0	44184.0	2869.0	22638.0	0.0	1383.0	513.0	2128.0	18070.0	1028.0	5802.0	2435.0	11564.0	21668.0	2168.0	8948.0	11436.0	7118.0	18806.0	30132.0	20630.0	3080.0	5120.0	0.0	429.0	0.0	1006.0	7830.0	8054.0	2055.0	0.0	0.0	822.0	1401.0	2593.0	0.0	41639.0	0.0	5097.0	2403.0
"Lachnoanaerobaculum umeaense"	0.0	1418.0	4790.0	1346.0	0.0	0.0	0.0	0.0	267.0	551.0	493.0	7331.0	0.0	0.0	697.0	1307.0	46533.0	897.0	1297.0	3486.0	0.0	5671.0	0.0	7563.0	1801.0	0.0	0.0	0.0	0.0	183.0	0.0	814.0	5919.0	0.0	0.0	0.0	0.0	2082.0	0.0	4526.0	0.0	0.0	0.0
"Lachnoanaerobaculum sp. OBRC5-5"	3802.0	14303.0	8391.0	7674.0	8442.0	1577.0	6570.0	3548.0	948.0	3691.0	2971.0	44081.0	731.0	0.0	3916.0	10562.0	103525.0	4592.0	6057.0	19516.0	2922.0	74677.0	0.0	50752.0	12989.0	13154.0	0.0	1781.0	12771.0	881.0	2631.0	2130.0	7598.0	0.0	2472.0	1796.0	4943.0	11868.0	9139.0	30579.0	4707.0	5715.0	3758.0
"Murimonas intestini"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2086.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Oribacterium asaccharolyticum"	1911.0	9833.0	2899.0	8613.0	28331.0	3454.0	18375.0	3276.0	720.0	0.0	1302.0	9701.0	1082.0	5208.0	2377.0	5640.0	77378.0	4066.0	3015.0	5500.0	6839.0	56981.0	7986.0	28822.0	2110.0	0.0	0.0	2468.0	0.0	2782.0	28182.0	29552.0	0.0	0.0	0.0	2421.0	0.0	0.0	0.0	1763.0	0.0	0.0	0.0
"Oribacterium parvum"	1752.0	8645.0	10311.0	8900.0	15939.0	2600.0	12726.0	5186.0	641.0	0.0	986.0	6535.0	925.0	3737.0	690.0	5556.0	72032.0	1450.0	2367.0	12127.0	4007.0	21340.0	4918.0	84871.0	2585.0	0.0	0.0	4674.0	0.0	2940.0	11202.0	16639.0	1573.0	0.0	954.0	1753.0	0.0	0.0	0.0	4499.0	0.0	0.0	0.0
"Oribacterium sinus"	9818.0	32680.0	5062.0	23988.0	62132.0	9443.0	39684.0	7815.0	2939.0	2584.0	10369.0	21342.0	5395.0	4863.0	6019.0	26612.0	170582.0	6377.0	9799.0	14743.0	28059.0	178512.0	16201.0	87010.0	9093.0	0.0	1420.0	11962.0	11516.0	5369.0	100212.0	127089.0	6263.0	0.0	0.0	17600.0	0.0	0.0	2708.0	9905.0	3539.0	2485.0	0.0
"Oribacterium sp. oral taxon 078"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	462.0	0.0	363.0	0.0	0.0	0.0	0.0	0.0	10963.0	0.0	1183.0	5069.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	811.0	0.0	0.0	749.0	430.0	0.0	0.0	0.0	893.0	5230.0	0.0	0.0	13621.0	0.0	2484.0	0.0
"Shuttleworthia satelles"	0.0	0.0	0.0	1309.0	0.0	0.0	0.0	0.0	1434.0	0.0	0.0	3554.0	627.0	903.0	0.0	0.0	17642.0	2449.0	2268.0	4152.0	1578.0	0.0	0.0	0.0	0.0	0.0	0.0	417.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	757.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Stomatobaculum longum"	0.0	4756.0	1504.0	13037.0	29448.0	2120.0	13836.0	0.0	5936.0	0.0	2814.0	12912.0	1267.0	9126.0	596.0	12998.0	75875.0	441.0	3636.0	20739.0	4258.0	16302.0	24068.0	32270.0	3428.0	2048.0	0.0	1385.0	5410.0	743.0	16143.0	19810.0	6581.0	0.0	863.0	931.0	0.0	0.0	0.0	44145.0	2806.0	9345.0	1537.0
"Lachnospiraceae bacterium"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1538.0	0.0	0.0	0.0	0.0	0.0	429.0	0.0	1008.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Lachnospiraceae bacterium oral taxon 082"	0.0	0.0	0.0	4006.0	31977.0	1686.0	15489.0	0.0	524.0	365.0	882.0	16140.0	541.0	4336.0	1808.0	5544.0	16091.0	1144.0	2601.0	4687.0	3365.0	9750.0	18844.0	13393.0	1886.0	0.0	0.0	0.0	0.0	744.0	5686.0	5652.0	0.0	0.0	0.0	0.0	0.0	1488.0	0.0	4857.0	0.0	1867.0	1559.0
"Lachnospiraceae bacterium oral taxon 500"	2761.0	4555.0	15689.0	7770.0	14149.0	6029.0	0.0	8142.0	3710.0	2050.0	1882.0	9034.0	1114.0	2410.0	2594.0	6407.0	43100.0	7023.0	7535.0	23387.0	9273.0	11774.0	7235.0	18509.0	0.0	0.0	0.0	425.0	0.0	338.0	1785.0	864.0	2332.0	0.0	1339.0	542.0	0.0	0.0	0.0	6192.0	0.0	0.0	0.0
"Filifactor alocis"	16983.0	5754.0	46151.0	24644.0	42061.0	24888.0	0.0	20987.0	24497.0	9264.0	6626.0	10618.0	3000.0	10019.0	12175.0	10423.0	186638.0	13773.0	17332.0	33151.0	17298.0	22239.0	13783.0	48963.0	0.0	0.0	0.0	0.0	0.0	214.0	3413.0	2485.0	1431.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"[Eubacterium] yurii"	0.0	0.0	11219.0	1575.0	0.0	0.0	0.0	0.0	276.0	0.0	414.0	0.0	323.0	0.0	0.0	0.0	7424.0	469.0	0.0	1279.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1049.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	1110.0	0.0	0.0	0.0	939.0	0.0	0.0	0.0
"Peptoanaerobacter stomatis"	1231.0	1950.0	4937.0	2045.0	0.0	6387.0	0.0	1417.0	1617.0	884.0	710.0	3897.0	544.0	1047.0	1400.0	5169.0	20496.0	973.0	1929.0	9913.0	2617.0	0.0	0.0	5949.0	0.0	0.0	0.0	0.0	0.0	122.0	737.0	1094.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Peptostreptococcus anaerobius"	0.0	0.0	2344.0	6489.0	0.0	0.0	0.0	0.0	1264.0	528.0	1009.0	2506.0	0.0	1107.0	584.0	3751.0	0.0	0.0	0.0	3462.0	0.0	7696.0	0.0	0.0	0.0	0.0	0.0	586.0	0.0	153.0	5037.0	0.0	0.0	0.0	0.0	483.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Peptostreptococcaceae bacterium oral taxon 113"	1397.0	0.0	5550.0	1793.0	0.0	3111.0	0.0	0.0	709.0	714.0	519.0	1820.0	0.0	1188.0	546.0	1326.0	22676.0	593.0	1316.0	6226.0	1691.0	0.0	0.0	6506.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Peptostreptococcaceae bacterium pGA-8"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	257.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Faecalibacterium prausnitzii"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	754.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Eggerthia catenaformis"	2225.0	1391.0	7732.0	2297.0	0.0	3048.0	0.0	0.0	4280.0	1076.0	1246.0	7670.0	1204.0	1442.0	697.0	17073.0	279245.0	972.0	11904.0	11680.0	6797.0	0.0	0.0	12074.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Solobacterium moorei"	2331.0	81015.0	14033.0	90779.0	51084.0	13492.0	31636.0	6471.0	3510.0	1532.0	3181.0	91479.0	2001.0	17773.0	10874.0	27118.0	204506.0	8289.0	11918.0	31428.0	31968.0	66655.0	131621.0	90425.0	3985.0	0.0	0.0	8775.0	0.0	1845.0	53294.0	7525.0	2678.0	0.0	1684.0	12143.0	0.0	1634.0	0.0	6690.0	1861.0	0.0	0.0
"Centipeda periodontii"	0.0	0.0	3497.0	2225.0	0.0	1843.0	0.0	0.0	0.0	0.0	0.0	1884.0	399.0	0.0	578.0	1729.0	13733.0	790.0	2793.0	11691.0	5172.0	0.0	6135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	897.0	1053.0	0.0	0.0	0.0	608.0	0.0	0.0	0.0	6646.0	0.0	0.0	0.0
"Mitsuokella sp. oral taxon 131"	0.0	0.0	0.0	0.0	0.0	0.0	8864.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1709.0	2596.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
